2019-01-01 05:41:00.000	144.899	10.5402	  -0.8043   0.1829  -0.5653
2019-01-01 05:41:10.000	145.519	10.5402	  -0.8104   0.1829  -0.5566
2019-01-01 05:41:20.000	146.139	10.5402	  -0.8164   0.1829  -0.5478
2019-01-01 05:41:30.000	146.759	10.5402	  -0.8223   0.1829  -0.5389
2019-01-01 05:41:40.000	147.379	10.5402	  -0.8280   0.1829  -0.5300
2019-01-01 05:41:50.000	148	10.5402	  -0.8337   0.1829  -0.5210
2019-01-01 05:42:00.000	148.62	10.5402	  -0.8393   0.1829  -0.5119
2019-01-01 05:42:10.000	149.24	10.5402	  -0.8448   0.1829  -0.5028
2019-01-01 05:42:20.000	149.861	10.5402	  -0.8502   0.1829  -0.4936
2019-01-01 05:42:30.000	150.481	10.5401	  -0.8555   0.1829  -0.4844
2019-01-01 05:42:40.000	151.102	10.5401	  -0.8607   0.1829  -0.4751
2019-01-01 05:42:50.000	151.722	10.5401	  -0.8658   0.1829  -0.4658
2019-01-01 05:43:00.000	152.343	10.5401	  -0.8708   0.1829  -0.4563
2019-01-01 05:43:10.000	152.964	10.5401	  -0.8757   0.1829  -0.4469
2019-01-01 05:43:20.000	153.584	10.54	  -0.8805   0.1829  -0.4374
2019-01-01 05:43:30.000	154.205	10.54	  -0.8852   0.1829  -0.4278
2019-01-01 05:43:40.000	154.826	10.54	  -0.8897   0.1829  -0.4182
2019-01-01 05:43:50.000	155.447	10.5399	  -0.8942   0.1829  -0.4085
2019-01-01 05:44:00.000	156.068	10.5399	  -0.8986   0.1829  -0.3988
2019-01-01 05:44:10.000	156.689	10.5398	  -0.9029   0.1829  -0.3891
2019-01-01 05:44:20.000	157.31	10.5398	  -0.9070   0.1829  -0.3792
2019-01-01 05:44:30.000	157.931	10.5397	  -0.9111   0.1829  -0.3694
2019-01-01 05:44:40.000	158.552	10.5397	  -0.9150   0.1829  -0.3595
2019-01-01 05:44:50.000	159.173	10.5396	  -0.9189   0.1829  -0.3495
2019-01-01 05:45:00.000	159.794	10.5396	  -0.9226   0.1829  -0.3396
2019-01-01 05:45:10.000	160.416	10.5395	  -0.9263   0.1829  -0.3295
2019-01-01 05:45:20.000	161.037	10.5395	  -0.9298   0.1829  -0.3195
2019-01-01 05:45:30.000	161.658	10.5394	  -0.9332   0.1829  -0.3094
2019-01-01 05:45:40.000	162.28	10.5393	  -0.9365   0.1829  -0.2992
2019-01-01 05:45:50.000	162.901	10.5393	  -0.9397   0.1829  -0.2891
2019-01-01 05:46:00.000	163.523	10.5392	  -0.9428   0.1829  -0.2789
