3277    51544.00
52103.00   0.250960  0.271950  -0.0264453
52104.00   0.250403  0.269024  -0.0265776
52105.00   0.249472  0.265904  -0.0266807
52106.00   0.248470  0.262561  -0.0267027
52107.00   0.248028  0.259268  -0.0266085
52108.00   0.247882  0.256122  -0.0263798
52109.00   0.247869  0.252917  -0.0259973
52110.00   0.247627  0.249845  -0.0255113
52111.00   0.247107  0.246773  -0.0250091
52112.00   0.246291  0.243721  -0.0246163
52113.00   0.245286  0.240828  -0.0244202
52114.00   0.244164  0.238068  -0.0244409
52115.00   0.243607  0.235593  -0.0246285
52116.00   0.242972  0.232868  -0.0248585
52117.00   0.242005  0.230051  -0.0250393
52118.00   0.240651  0.227103  -0.0250741
52119.00   0.239001  0.224003  -0.0249004
52120.00   0.237291  0.220944  -0.0245234
52121.00   0.235855  0.218185  -0.0239781
52122.00   0.234691  0.215685  -0.0233204
52123.00   0.233396  0.213720  -0.0226062
52124.00   0.230917  0.211555  -0.0219338
52125.00   0.228235  0.208893  -0.0213772
52126.00   0.225831  0.206008  -0.0209678
52127.00   0.223837  0.203362  -0.0207165
52128.00   0.221829  0.200920  -0.0206124
52129.00   0.219624  0.198827  -0.0206484
52130.00   0.217139  0.196526  -0.0208311
52131.00   0.214253  0.194273  -0.0211211
52132.00   0.211275  0.191783  -0.0214914
52133.00   0.208426  0.189034  -0.0218613
52134.00   0.205969  0.186380  -0.0221714
52135.00   0.203644  0.183877  -0.0223790
52136.00   0.201013  0.181429  -0.0224750
52137.00   0.198709  0.179203  -0.0224982
52138.00   0.195918  0.177056  -0.0225455
52139.00   0.193400  0.174822  -0.0227380
52140.00   0.190968  0.172565  -0.0231499
52141.00   0.188782  0.170459  -0.0238141
52142.00   0.186188  0.168397  -0.0246746
52143.00   0.183835  0.166136  -0.0256366
52144.00   0.181193  0.164132  -0.0265752
52145.00   0.178660  0.162270  -0.0273335
52146.00   0.176458  0.160356  -0.0278889
52147.00   0.174344  0.158317  -0.0281942
52148.00   0.172404  0.156225  -0.0282732
52149.00   0.170416  0.154115  -0.0281840
52150.00   0.168305  0.152626  -0.0279905
52151.00   0.166066  0.151207  -0.0277729
52152.00   0.163265  0.150208  -0.0276276
52153.00   0.160273  0.149302  -0.0275595
52154.00   0.157054  0.147981  -0.0276267
52155.00   0.153908  0.146455  -0.0278487
52156.00   0.150787  0.144871  -0.0282131
52157.00   0.147435  0.143002  -0.0286825
52158.00   0.144594  0.140995  -0.0292250
52159.00   0.141795  0.139325  -0.0297258
52160.00   0.139452  0.137987  -0.0301281
52161.00   0.137156  0.136905  -0.0304021
52162.00   0.134776  0.135823  -0.0305437
52163.00   0.131920  0.134759  -0.0305615
52164.00   0.128782  0.133416  -0.0304923
52165.00   0.125552  0.132376  -0.0303932
52166.00   0.122445  0.131216  -0.0303798
52167.00   0.118806  0.130146  -0.0305622
52168.00   0.115117  0.129233  -0.0310257
52169.00   0.111685  0.128386  -0.0317746
52170.00   0.108295  0.127530  -0.0327111
52171.00   0.104543  0.126785  -0.0336863
52172.00   0.101184  0.126160  -0.0345812
52173.00   0.097814  0.125634  -0.0353218
52174.00   0.094497  0.125089  -0.0358680
52175.00   0.091411  0.124390  -0.0362319
52176.00   0.088518  0.123407  -0.0364345
52177.00   0.085393  0.122276  -0.0365178
52178.00   0.082358  0.121165  -0.0365750
52179.00   0.078834  0.120203  -0.0366680
52180.00   0.075357  0.119295  -0.0368657
52181.00   0.071781  0.118728  -0.0372101
52182.00   0.068608  0.118324  -0.0376850
52183.00   0.065410  0.118005  -0.0382889
52184.00   0.061683  0.117861  -0.0390298
52185.00   0.057909  0.117622  -0.0398873
52186.00   0.054747  0.117524  -0.0407695
52187.00   0.051989  0.117606  -0.0416628
52188.00   0.048952  0.117825  -0.0425101
52189.00   0.045963  0.117951  -0.0432243
52190.00   0.043023  0.117968  -0.0438124
52191.00   0.039820  0.117946  -0.0443150
52192.00   0.036011  0.117798  -0.0447977
52193.00   0.031898  0.117506  -0.0453502
